gameorder,game_id,lg_id,_iscopy,variable,date_game,group,is_playoffs,team_id,fran_id,pts,elo_i,value,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
56969,201011140OKC,NBA,1,2011,11/14/2010,9,0,SAS,Spurs,117,1608.5016,1622.121,53.070259,OKC,Thunder,104,1538.1605,1524.5411,A,W,0.45742077,NULL
56993,201011170SAS,NBA,0,2011,11/17/2010,10,0,SAS,Spurs,103,1622.121,1625.959,53.436886,CHI,Bulls,94,1512.4319,1508.5939,H,W,0.76977962,NULL
57007,201011190UTA,NBA,1,2011,11/19/2010,11,0,SAS,Spurs,94,1625.959,1640.7671,54.830582,UTA,Jazz,82,1596.6272,1581.8191,A,W,0.3996799,NULL
57017,201011200SAS,NBA,0,2011,11/20/2010,12,0,SAS,Spurs,116,1640.7671,1648.2535,55.521965,CLE,Cavaliers,92,1534.8752,1527.3888,H,W,0.76588303,NULL
57028,201011220SAS,NBA,0,2011,11/22/2010,13,0,SAS,Spurs,106,1648.2535,1655.1471,56.15036,ORL,Magic,97,1662.1088,1655.2152,H,W,0.6214928,NULL
57041,201011240MIN,NBA,1,2011,11/24/2010,14,0,SAS,Spurs,113,1655.1471,1657.29,56.344059,MIN,Timberwolves,109,1316.2625,1314.1195,A,W,0.79820782,NULL
57059,201011260SAS,NBA,0,2011,11/26/2010,15,0,SAS,Spurs,94,1657.29,1641.4713,54.896004,DAL,Mavericks,103,1600.9534,1616.7721,H,L,0.71093845,NULL
57075,201011280NOH,NBA,1,2011,11/28/2010,16,0,SAS,Spurs,109,1641.4713,1654.6172,56.102341,NOH,Pelicans,95,1547.4491,1534.3032,A,W,0.49139816,NULL
57082,201011300GSW,NBA,1,2011,11/30/2010,17,0,SAS,Spurs,118,1654.6172,1664.2532,56.967934,GSW,Warriors,98,1426.9871,1417.3511,A,W,0.67583537,NULL
57094,201012010LAC,NBA,1,2011,12/1/2010,18,0,SAS,Spurs,85,1664.2532,1650.1141,55.69236,LAC,Clippers,90,1316.9971,1331.1361,A,L,0.80585843,NULL
57111,201012030SAS,NBA,0,2011,12/3/2010,19,0,SAS,Spurs,107,1650.1141,1650.9177,55.765774,MIN,Timberwolves,101,1302.2815,1301.4779,H,W,0.92942774,NULL
57127,201012050SAS,NBA,0,2011,12/5/2010,20,0,SAS,Spurs,109,1650.9177,1657.7545,56.385937,NOH,Pelicans,84,1521.7852,1514.9484,H,W,0.78901416,NULL
57152,201012080SAS,NBA,0,2011,12/8/2010,21,0,SAS,Spurs,111,1657.7545,1660.447,56.627964,GSW,Warriors,94,1407.7269,1405.0344,H,W,0.8823548,NULL
57164,201012100SAS,NBA,0,2011,12/10/2010,22,0,SAS,Spurs,108,1660.447,1666.8907,57.202019,ATL,Hawks,92,1580.668,1574.2242,H,W,0.73786312,NULL
57181,201012120SAS,NBA,0,2011,12/12/2010,23,0,SAS,Spurs,95,1666.8907,1672.2772,57.676193,POR,Trailblazers,78,1543.6692,1538.2827,H,W,0.78329402,NULL
57203,201012150SAS,NBA,0,2011,12/15/2010,24,0,SAS,Spurs,92,1672.2772,1673.7627,57.80603,MIL,Bucks,90,1515.0815,1513.5961,H,W,0.81465375,NULL
57206,201012160DEN,NBA,1,2011,12/16/2010,25,0,SAS,Spurs,113,1673.7627,1678.2417,58.195076,DEN,Nuggets,112,1602.5374,1598.0583,A,W,0.45868438,NULL
57225,201012180SAS,NBA,0,2011,12/18/2010,26,0,SAS,Spurs,112,1678.2417,1680.1152,58.356709,MEM,Grizzlies,106,1477.3285,1475.455,H,W,0.84969306,NULL
57240,201012200SAS,NBA,0,2011,12/20/2010,27,0,SAS,Spurs,118,1680.1152,1683.6194,58.657253,PHO,Suns,110,1566.2507,1562.7466,H,W,0.77401155,NULL
57254,201012220SAS,NBA,0,2011,12/22/2010,28,0,SAS,Spurs,109,1683.6194,1687.0764,58.951496,DEN,Nuggets,103,1598.8154,1595.3584,H,W,0.74341929,NULL
57257,201012230ORL,NBA,1,2011,12/23/2010,29,0,SAS,Spurs,101,1687.0764,1669.8046,57.459175,ORL,Magic,123,1590.7883,1608.0602,A,L,0.49465835,NULL
57271,201012260SAS,NBA,0,2011,12/26/2010,30,0,SAS,Spurs,94,1669.8046,1671.3972,57.599083,WAS,Wizards,80,1351.6393,1350.0466,H,W,0.91737109,NULL
57288,201012280SAS,NBA,0,2011,12/28/2010,31,0,SAS,Spurs,97,1671.3972,1678.7986,58.243187,LAL,Lakers,82,1629.2451,1621.8438,H,W,0.69387394,NULL
57300,201012300DAL,NBA,1,2011,12/30/2010,32,0,SAS,Spurs,99,1678.7986,1688.7014,59.089024,DAL,Mavericks,93,1651.4736,1641.5708,A,W,0.39691138,NULL
57316,201101010SAS,NBA,0,2011,1/1/2011,33,0,SAS,Spurs,101,1688.7014,1696.5775,59.748425,OKC,Thunder,74,1576.2504,1568.3743,H,W,0.77258521,NULL
57337,201101040NYK,NBA,1,2011,1/4/2011,34,0,SAS,Spurs,115,1696.5775,1679.6036,58.312637,NYK,Knicks,128,1498.0769,1515.0508,A,L,0.63807416,NULL
57339,201101050BOS,NBA,1,2011,1/5/2011,35,0,SAS,Spurs,103,1679.6036,1676.566,58.049961,BOS,Celtics,105,1692.6924,1695.73,A,L,0.34276623,NULL
57354,201101070IND,NBA,1,2011,1/7/2011,36,0,SAS,Spurs,90,1676.566,1680.168,58.361248,IND,Pacers,87,1468.9318,1465.3298,A,W,0.65012592,NULL
57376,201101090SAS,NBA,0,2011,1/9/2011,37,0,SAS,Spurs,94,1680.168,1680.7257,58.409233,MIN,Timberwolves,91,1325.4785,1324.9208,H,W,0.93197322,NULL
57383,201101110MIN,NBA,1,2011,1/11/2011,38,0,SAS,Spurs,107,1680.7257,1684.1362,58.701389,MIN,Timberwolves,96,1324.9208,1321.5103,A,W,0.81344187,NULL
57394,201101120MIL,NBA,1,2011,1/12/2011,39,0,SAS,Spurs,91,1684.1362,1690.6936,59.256939,MIL,Bucks,84,1520.583,1514.0256,A,W,0.59045386,NULL
57410,201101140SAS,NBA,0,2011,1/14/2011,40,0,SAS,Spurs,101,1690.6936,1695.6901,59.674721,DAL,Mavericks,89,1597.822,1592.8256,H,W,0.75217724,NULL
57423,201101160SAS,NBA,0,2011,1/16/2011,41,0,SAS,Spurs,110,1695.6901,1700.1945,60.047218,DEN,Nuggets,97,1572.4042,1567.8998,H,W,0.78335685,NULL
57451,201101190SAS,NBA,0,2011,1/19/2011,42,0,SAS,Spurs,104,1700.1945,1701.4294,60.148655,TOR,Raptors,95,1386.1654,1384.9304,H,W,0.91554826,NULL
57463,201101210SAS,NBA,0,2011,1/21/2011,43,0,SAS,Spurs,101,1701.4294,1703.7698,60.340057,NYK,Knicks,92,1499.1279,1496.7876,H,W,0.85071087,NULL
57473,201101220NOH,NBA,1,2011,1/22/2011,44,0,SAS,Spurs,72,1703.7698,1683.9203,58.682957,NOH,Pelicans,96,1586.0933,1605.9427,A,L,0.52541661,NULL
57480,201101240GSW,NBA,1,2011,1/24/2011,45,0,SAS,Spurs,113,1683.9203,1689.7529,59.177746,GSW,Warriors,102,1433.9294,1428.0968,A,W,0.70337403,NULL
57503,201101260UTA,NBA,1,2011,1/26/2011,46,0,SAS,Spurs,112,1689.7529,1696.2156,59.718384,UTA,Jazz,105,1522.712,1516.2494,A,W,0.59529972,NULL
57526,201101290SAS,NBA,0,2011,1/29/2011,47,0,SAS,Spurs,108,1696.2156,1699.4529,59.986164,HOU,Rockets,95,1511.0387,1507.8014,H,W,0.83775389,NULL
57543,201102010POR,NBA,1,2011,2/1/2011,48,0,SAS,Spurs,86,1699.4529,1682.7819,58.585632,POR,Trailblazers,99,1507.0098,1523.6808,A,L,0.62998331,NULL
57557,201102030LAL,NBA,1,2011,2/3/2011,49,0,SAS,Spurs,89,1682.7819,1687.2535,58.966511,LAL,Lakers,88,1611.0839,1606.6122,A,W,0.45936,NULL
57568,201102040SAC,NBA,1,2011,2/4/2011,50,0,SAS,Spurs,113,1687.2535,1691.9445,59.36198,SAC,Kings,100,1371.8212,1367.1302,A,W,0.77558637,NULL
57593,201102080DET,NBA,1,2011,2/8/2011,51,0,SAS,Spurs,100,1691.9445,1697.3191,59.809891,DET,Pistons,89,1424.9753,1419.6007,A,W,0.72335231,NULL
57606,201102090TOR,NBA,1,2011,2/9/2011,52,0,SAS,Spurs,111,1697.3191,1700.6785,60.087006,TOR,Raptors,100,1338.692,1335.3326,A,W,0.81589466,NULL
57619,201102110PHI,NBA,1,2011,2/11/2011,53,0,SAS,Spurs,71,1700.6785,1691.1219,59.292942,PHI,Sixers,77,1539.2125,1548.769,A,L,0.58754516,NULL
57629,201102120WAS,NBA,1,2011,2/12/2011,54,0,SAS,Spurs,118,1691.1219,1697.0396,59.786736,WAS,Wizards,94,1340.1223,1334.2047,A,W,0.80920768,NULL
57643,201102140NJN,NBA,1,2011,2/14/2011,55,0,SAS,Spurs,102,1697.0396,1701.5667,60.159904,NJN,Nets,85,1340.8364,1336.3093,A,W,0.81378949,NULL
57662,201102170CHI,NBA,1,2011,2/17/2011,56,0,SAS,Spurs,99,1701.5667,1692.3684,59.397514,CHI,Bulls,109,1633.3164,1642.5146,A,L,0.45443517,NULL
57683,201102230SAS,NBA,0,2011,2/23/2011,57,0,SAS,Spurs,109,1692.3684,1695.0771,59.623734,OKC,Thunder,105,1598.9945,1596.2858,H,W,0.75271583,NULL
57697,201102250SAS,NBA,0,2011,2/25/2011,58,0,SAS,Spurs,106,1695.0771,1696.0782,59.706978,NJN,Nets,96,1334.7546,1333.7535,H,W,0.93400049,NULL
57713,201102270SAS,NBA,0,2011,2/27/2011,59,0,SAS,Spurs,95,1696.0782,1699.1208,59.958794,MEM,Grizzlies,88,1569.6476,1566.605,H,W,0.78641331,NULL
57721,201103010MEM,NBA,1,2011,3/1/2011,60,0,SAS,Spurs,93,1699.1208,1683.3398,58.633362,MEM,Grizzlies,109,1566.605,1582.386,A,L,0.54665792,NULL
57730,201103020CLE,NBA,1,2011,3/2/2011,61,0,SAS,Spurs,109,1683.3398,1685.9747,58.857975,CLE,Cavaliers,99,1290.9097,1288.2748,A,W,0.8433494,NULL
57750,201103040SAS,NBA,0,2011,3/4/2011,62,0,SAS,Spurs,125,1685.9747,1699.4818,59.988548,MIA,Heat,95,1669.0226,1655.5155,H,W,0.6622262,NULL
57765,201103060SAS,NBA,0,2011,3/6/2011,63,0,SAS,Spurs,83,1699.4818,1676.358,58.03191,LAL,Lakers,99,1638.4495,1661.5732,H,L,0.71646154,NULL
57788,201103090SAS,NBA,0,2011,3/9/2011,64,0,SAS,Spurs,111,1676.358,1677.5642,58.136467,DET,Pistons,104,1383.2244,1382.0182,H,W,0.90577108,NULL
57800,201103110SAS,NBA,0,2011,3/11/2011,65,0,SAS,Spurs,108,1677.5642,1678.4027,58.208992,SAC,Kings,103,1352.8475,1352.009,H,W,0.92018515,NULL
57806,201103120HOU,NBA,1,2011,3/12/2011,66,0,SAS,Spurs,115,1678.4027,1686.7932,58.927479,HOU,Rockets,107,1557.4106,1549.0201,A,W,0.5301733,NULL
57820,201103140MIA,NBA,1,2011,3/14/2011,67,0,SAS,Spurs,80,1686.7932,1669.683,57.448475,MIA,Heat,110,1649.3982,1666.5084,A,L,0.4108668,NULL
57845,201103180DAL,NBA,1,2011,3/18/2011,68,0,SAS,Spurs,97,1669.683,1679.7025,58.321156,DAL,Mavericks,91,1646.1129,1636.0934,A,W,0.39174908,NULL
57861,201103190SAS,NBA,0,2011,3/19/2011,69,0,SAS,Spurs,109,1679.7025,1681.801,58.501583,CHA,Hornets,98,1436.012,1433.9135,H,W,0.87851495,NULL
57877,201103210SAS,NBA,0,2011,3/21/2011,70,0,SAS,Spurs,111,1681.801,1684.1254,58.700462,GSW,Warriors,96,1420.807,1418.4827,H,W,0.88875127,NULL
57884,201103230DEN,NBA,1,2011,3/23/2011,71,0,SAS,Spurs,112,1684.1254,1679.2219,58.27972,DEN,Nuggets,115,1618.5529,1623.4563,A,L,0.45061636,NULL
57907,201103250POR,NBA,1,2011,3/25/2011,72,0,SAS,Spurs,96,1679.2219,1673.9902,57.825886,POR,Trailblazers,98,1557.1002,1562.3319,A,L,0.53179276,NULL
57917,201103270MEM,NBA,1,2011,3/27/2011,73,0,SAS,Spurs,104,1673.9902,1665.5874,57.086502,MEM,Grizzlies,111,1574.3101,1582.7129,A,L,0.49953973,NULL
57927,201103280SAS,NBA,0,2011,3/28/2011,74,0,SAS,Spurs,92,1665.5874,1648.8582,55.5774,POR,Trailblazers,100,1557.6283,1574.3575,H,L,0.76801008,NULL
57947,201103310SAS,NBA,0,2011,3/31/2011,75,0,SAS,Spurs,97,1648.8582,1633.0629,54.109703,BOS,Celtics,107,1617.2086,1633.0039,H,L,0.68088365,NULL
57950,201104010HOU,NBA,1,2011,4/1/2011,76,0,SAS,Spurs,114,1633.0629,1627.1465,53.549885,HOU,Rockets,119,1578.1261,1584.0425,A,L,0.43551004,NULL
57975,201104030SAS,NBA,0,2011,4/3/2011,77,0,SAS,Spurs,114,1627.1465,1632.3594,54.043415,PHO,Suns,97,1497.6309,1492.418,H,W,0.78938097,NULL
57977,201104050ATL,NBA,1,2011,4/5/2011,78,0,SAS,Spurs,97,1632.3594,1639.6927,54.730618,ATL,Hawks,90,1496.3717,1489.0383,A,W,0.551606,NULL
58000,201104060SAS,NBA,0,2011,4/6/2011,79,0,SAS,Spurs,124,1639.6927,1645.0453,55.226799,SAC,Kings,92,1432.1539,1426.8014,H,W,0.8544994,NULL
58019,201104090SAS,NBA,0,2011,4/9/2011,80,0,SAS,Spurs,111,1645.0453,1646.9189,55.399387,UTA,Jazz,102,1403.1182,1401.2445,H,W,0.8774274,NULL
58041,201104120LAL,NBA,1,2011,4/12/2011,81,0,SAS,Spurs,93,1646.9189,1640.4347,54.799671,LAL,Lakers,102,1647.0531,1653.5374,A,L,0.35975713,NULL
58055,201104130PHO,NBA,1,2011,4/13/2011,82,0,SAS,Spurs,103,1640.4347,1633.6974,54.169426,PHO,Suns,106,1486.7335,1493.4708,A,L,0.57667255,NULL
58066,201104170SAS,NBA,0,2011,4/17/2011,83,1,SAS,Spurs,98,1633.6974,1624.8125,53.327595,MEM,Grizzlies,101,1585.9344,1594.8193,H,L,0.70069128,NULL
58074,201104200SAS,NBA,0,2011,4/20/2011,84,1,SAS,Spurs,93,1624.8125,1629.312,53.755405,MEM,Grizzlies,87,1594.8193,1590.3198,H,W,0.67880833,NULL
58083,201104230MEM,NBA,1,2011,4/23/2011,85,1,SAS,Spurs,88,1629.312,1624.9081,53.336712,MEM,Grizzlies,91,1590.3198,1594.7238,A,L,0.41309404,NULL
58091,201104250MEM,NBA,1,2011,4/25/2011,86,1,SAS,Spurs,86,1624.9081,1613.3435,52.223888,MEM,Grizzlies,104,1594.7238,1606.2883,A,L,0.40085799,NULL
58097,201104270SAS,NBA,0,2011,4/27/2011,87,1,SAS,Spurs,110,1613.3435,1618.7777,52.749161,MEM,Grizzlies,103,1606.2883,1600.8541,H,W,0.64936727,NULL
58101,201104290MEM,NBA,1,2011,4/29/2011,88,1,SAS,Spurs,91,1618.7777,1612.2339,52.116131,MEM,Grizzlies,99,1600.8541,1607.3979,A,L,0.38403183,NULL
58155,201112260SAS,NBA,0,2012,12/26/2011,1,0,SAS,Spurs,95,1585.4254,1593.52,50.238674,MEM,Grizzlies,82,1583.4141,1575.3195,H,W,0.64272809,NULL
58170,201112280SAS,NBA,0,2012,12/28/2011,2,0,SAS,Spurs,115,1593.52,1600.8844,50.968754,LAC,Clippers,90,1478.7362,1471.3718,H,W,0.7749359,NULL
58172,201112290HOU,NBA,1,2012,12/29/2011,3,0,SAS,Spurs,85,1600.8844,1587.2684,49.61401,HOU,Rockets,105,1548.7574,1562.3734,A,L,0.43153787,NULL
58195,201112310SAS,NBA,0,2012,12/31/2011,4,0,SAS,Spurs,104,1587.2684,1591.7679,50.064045,UTA,Jazz,89,1445.7744,1441.2749,H,W,0.80061638,NULL
58210,201201020MIN,NBA,1,2012,1/2/2012,5,0,SAS,Spurs,96,1591.7679,1575.5099,48.427895,MIN,Timberwolves,106,1349.4135,1365.6715,A,L,0.69412136,NULL
58231,201201040SAS,NBA,0,2012,1/4/2012,6,0,SAS,Spurs,101,1575.5099,1578.4276,48.723499,GSW,Warriors,95,1457.2612,1454.3435,H,W,0.77839547,NULL
58236,201201050SAS,NBA,0,2012,1/5/2012,7,0,SAS,Spurs,93,1578.4276,1592.207,50.107841,DAL,Mavericks,71,1617.174,1603.3945,H,W,0.58724898,NULL
58258,201201070SAS,NBA,0,2012,1/7/2012,8,0,SAS,Spurs,121,1592.207,1597.2085,50.605145,DEN,Nuggets,117,1632.1444,1627.1429,H,W,0.58558619,NULL
58260,201201080OKC,NBA,1,2012,1/8/2012,9,0,SAS,Spurs,96,1597.2085,1590.3909,49.926548,OKC,Thunder,108,1625.7136,1632.5313,A,L,0.32306212,NULL
58276,201201100MIL,NBA,1,2012,1/10/2012,10,0,SAS,Spurs,103,1590.3909,1584.2567,49.311554,MIL,Bucks,106,1464.4679,1470.6021,A,L,0.53723705,NULL
58290,201201110SAS,NBA,0,2012,1/11/2012,11,0,SAS,Spurs,101,1584.2567,1588.2998,49.717361,HOU,Rockets,95,1531.541,1527.4979,H,W,0.70663613,NULL
58307,201201130SAS,NBA,0,2012,1/13/2012,12,0,SAS,Spurs,99,1588.2998,1596.5802,50.542831,POR,Trailblazers,83,1560.9373,1552.6569,H,W,0.67549783,NULL
58322,201201150SAS,NBA,0,2012,1/15/2012,13,0,SAS,Spurs,102,1596.5802,1600.5999,50.940666,PHO,Suns,91,1471.941,1467.9214,H,W,0.78467602,NULL
58337,201201170MIA,NBA,1,2012,1/17/2012,14,0,SAS,Spurs,98,1600.5999,1591.2435,50.011711,MIA,Heat,120,1648.7574,1658.1138,A,L,0.29883248,NULL
58348,201201180ORL,NBA,1,2012,1/18/2012,15,0,SAS,Spurs,85,1591.2435,1598.2983,50.71312,ORL,Magic,83,1607.9319,1600.8771,A,W,0.33811355,NULL
58363,201201200SAS,NBA,0,2012,1/20/2012,16,0,SAS,Spurs,86,1598.2983,1587.6904,49.656311,SAC,Kings,88,1407.3601,1417.968,H,L,0.84221143,NULL
58369,201201210HOU,NBA,1,2012,1/21/2012,17,0,SAS,Spurs,102,1587.6904,1583.2714,49.212391,HOU,Rockets,105,1547.8724,1552.2915,A,L,0.4142471,NULL
58387,201201230NOH,NBA,1,2012,1/23/2012,18,0,SAS,Spurs,104,1583.2714,1587.297,49.616871,NOH,Pelicans,102,1435.964,1431.9384,A,W,0.56766313,NULL
58406,201201250SAS,NBA,0,2012,1/25/2012,19,0,SAS,Spurs,105,1587.297,1597.7026,50.654118,ATL,Hawks,83,1561.8679,1551.4623,H,W,0.67305338,NULL
58420,201201270MIN,NBA,1,2012,1/27/2012,20,0,SAS,Spurs,79,1597.7026,1585.7704,49.463688,MIN,Timberwolves,87,1416.6871,1428.6194,A,L,0.61452246,NULL
58431,201201290DAL,NBA,1,2012,1/29/2012,21,0,SAS,Spurs,100,1585.7704,1583.3485,49.220161,DAL,Mavericks,101,1609.4052,1611.827,A,L,0.32922357,NULL
58440,201201300MEM,NBA,1,2012,1/30/2012,22,0,SAS,Spurs,83,1583.3485,1597.5959,50.643547,MEM,Grizzlies,73,1578.8141,1564.5667,A,W,0.36597019,NULL
58463,201202010SAS,NBA,0,2012,2/1/2012,23,0,SAS,Spurs,99,1597.5959,1602.1516,51.093723,HOU,Rockets,91,1536.3185,1531.7628,H,W,0.71674806,NULL
58470,201202020SAS,NBA,0,2012,2/2/2012,24,0,SAS,Spurs,93,1602.1516,1605.1874,51.392284,NOH,Pelicans,81,1414.6669,1411.6311,H,W,0.83955157,NULL
58491,201202040SAS,NBA,0,2012,2/4/2012,25,0,SAS,Spurs,107,1605.1874,1614.7592,52.325832,OKC,Thunder,96,1668.4932,1658.9214,H,W,0.55261177,NULL
58498,201202060MEM,NBA,1,2012,2/6/2012,26,0,SAS,Spurs,89,1614.7592,1623.4845,53.16592,MEM,Grizzlies,84,1577.2316,1568.5062,A,W,0.41105151,NULL
58519,201202080PHI,NBA,1,2012,2/8/2012,27,0,SAS,Spurs,100,1623.4845,1636.6106,54.408707,PHI,Sixers,90,1592.2241,1579.098,A,W,0.40234661,NULL
58545,201202110NJN,NBA,1,2012,2/11/2012,28,0,SAS,Spurs,103,1636.6106,1641.4055,54.85606,NJN,Nets,89,1316.0269,1311.2319,A,W,0.78070545,NULL
58561,201202140DET,NBA,1,2012,2/14/2012,29,0,SAS,Spurs,99,1641.4055,1644.0256,55.098957,DET,Pistons,95,1341.4318,1338.8116,A,W,0.75971937,NULL
58580,201202150TOR,NBA,1,2012,2/15/2012,30,0,SAS,Spurs,113,1644.0256,1647.7161,55.439175,TOR,Raptors,106,1355.4218,1351.7313,A,W,0.74756944,NULL
58596,201202180LAC,NBA,1,2012,2/18/2012,31,0,SAS,Spurs,103,1647.7161,1653.412,55.959839,LAC,Clippers,100,1552.8151,1547.1191,A,W,0.49266249,NULL
58619,201202200UTA,NBA,1,2012,2/20/2012,32,0,SAS,Spurs,106,1653.412,1657.9801,56.373436,UTA,Jazz,102,1471.8395,1467.2714,A,W,0.61528176,NULL
58624,201202210POR,NBA,1,2012,2/21/2012,33,0,SAS,Spurs,97,1657.9801,1628.1121,53.607021,POR,Trailblazers,137,1529.9386,1559.8066,A,L,0.54026759,NULL
58639,201202230DEN,NBA,1,2012,2/23/2012,34,0,SAS,Spurs,114,1628.1121,1643.1005,55.013317,DEN,Nuggets,99,1558.2235,1543.2351,A,W,0.45677429,NULL
58660,201202290SAS,NBA,0,2012,2/29/2012,35,0,SAS,Spurs,89,1643.1005,1632.2189,53.995808,CHI,Bulls,96,1667.2347,1678.1163,H,L,0.60747677,NULL
58675,201203020SAS,NBA,0,2012,3/2/2012,36,0,SAS,Spurs,102,1632.2189,1634.2483,54.186981,CHA,Hornets,72,1265.4164,1263.387,H,W,0.93626302,NULL
58691,201203040SAS,NBA,0,2012,3/4/2012,37,0,SAS,Spurs,94,1634.2483,1622.4504,53.066925,DEN,Nuggets,99,1565.6825,1577.4803,H,L,0.72518778,NULL
58718,201203070SAS,NBA,0,2012,3/7/2012,38,0,SAS,Spurs,118,1622.4504,1626.7249,53.475124,NYK,Knicks,105,1489.1162,1484.8418,H,W,0.79301238,NULL
58732,201203090SAS,NBA,0,2012,3/9/2012,39,0,SAS,Spurs,108,1626.7249,1605.7439,51.446892,LAC,Clippers,120,1528.1094,1549.0903,H,L,0.75828916,NULL
58755,201203120SAS,NBA,0,2012,3/12/2012,40,0,SAS,Spurs,112,1605.7439,1607.691,51.637634,WAS,Wizards,97,1314.1127,1312.1655,H,W,0.90503031,NULL
58776,201203140SAS,NBA,0,2012,3/14/2012,41,0,SAS,Spurs,122,1607.691,1614.4738,52.298176,ORL,Magic,111,1590.1053,1583.3226,H,W,0.66304147,NULL
58788,201203160OKC,NBA,1,2012,3/16/2012,42,0,SAS,Spurs,114,1614.4738,1630.505,53.83387,OKC,Thunder,105,1676.0184,1659.9872,A,W,0.28293973,NULL
58795,201203170DAL,NBA,1,2012,3/17/2012,43,0,SAS,Spurs,99,1630.505,1622.9147,53.111389,DAL,Mavericks,106,1557.7059,1565.2963,A,L,0.46093452,NULL
58830,201203210SAS,NBA,0,2012,3/21/2012,44,0,SAS,Spurs,116,1622.9147,1627.5765,53.556137,MIN,Timberwolves,100,1479.943,1475.2811,H,W,0.80197078,NULL
58846,201203230SAS,NBA,0,2012,3/23/2012,45,0,SAS,Spurs,104,1627.5765,1634.9283,54.2509,DAL,Mavericks,87,1566.3616,1559.0098,H,W,0.71667504,NULL
58855,201203240NOH,NBA,1,2012,3/24/2012,46,0,SAS,Spurs,89,1634.9283,1637.7834,54.518467,NOH,Pelicans,86,1377.3085,1374.4534,A,W,0.71245408,NULL
58865,201203250SAS,NBA,0,2012,3/25/2012,47,0,SAS,Spurs,93,1637.7834,1644.9102,55.180702,PHI,Sixers,76,1570.1617,1563.035,H,W,0.72410339,NULL
58880,201203270PHO,NBA,1,2012,3/27/2012,48,0,SAS,Spurs,107,1644.9102,1653.2079,55.941277,PHO,Suns,100,1541.1816,1532.8839,A,W,0.50536555,NULL
58890,201203280SAC,NBA,1,2012,3/28/2012,49,0,SAS,Spurs,117,1653.2079,1657.0369,56.28833,SAC,Kings,112,1408.8711,1405.0421,A,W,0.69653869,NULL
58915,201203310SAS,NBA,0,2012,3/31/2012,50,0,SAS,Spurs,112,1657.0369,1660.9666,56.641884,IND,Pacers,103,1551.9719,1548.0422,H,W,0.76502848,NULL
58930,201204030CLE,NBA,1,2012,4/3/2012,51,0,SAS,Spurs,125,1660.9666,1669.0879,57.363956,CLE,Cavaliers,90,1318.1007,1309.9794,A,W,0.80187398,NULL
58939,201204040BOS,NBA,1,2012,4/4/2012,52,0,SAS,Spurs,87,1669.0879,1673.3337,57.736752,BOS,Celtics,86,1582.6625,1578.4166,A,W,0.48047453,NULL
58962,201204060SAS,NBA,0,2012,4/6/2012,53,0,SAS,Spurs,128,1673.3337,1676.2513,57.991016,NOH,Pelicans,103,1390.4672,1387.5496,H,W,0.90060431,NULL
58980,201204080SAS,NBA,0,2012,4/8/2012,54,0,SAS,Spurs,114,1676.2513,1679.4794,58.270508,UTA,Jazz,104,1521.2467,1518.0187,H,W,0.81274176,NULL
58990,201204090UTA,NBA,1,2012,4/9/2012,55,0,SAS,Spurs,84,1679.4794,1669.0825,57.363483,UTA,Jazz,91,1518.0187,1528.4155,A,L,0.58753788,NULL
59006,201204110SAS,NBA,0,2012,4/11/2012,56,0,SAS,Spurs,84,1669.0825,1646.8789,55.362194,LAL,Lakers,98,1588.6583,1610.8619,H,L,0.73858076,NULL
59012,201204120SAS,NBA,0,2012,4/12/2012,57,0,SAS,Spurs,107,1646.8789,1652.8796,55.911407,MEM,Grizzlies,97,1615.5386,1609.5378,H,W,0.68049675,NULL
59030,201204140SAS,NBA,0,2012,4/14/2012,58,0,SAS,Spurs,105,1652.8796,1658.7998,56.447273,PHO,Suns,91,1573.9573,1568.0371,H,W,0.73690814,NULL
59043,201204160GSW,NBA,1,2012,4/16/2012,59,0,SAS,Spurs,120,1658.7998,1668.0349,57.271,GSW,Warriors,99,1414.7848,1405.5497,A,W,0.69614708,NULL
59053,201204170LAL,NBA,1,2012,4/17/2012,60,0,SAS,Spurs,112,1668.0349,1688.2096,59.016636,LAL,Lakers,91,1618.002,1597.8273,A,W,0.42858332,NULL
59069,201204180SAC,NBA,1,2012,4/18/2012,61,0,SAS,Spurs,127,1688.2096,1695.1694,59.601082,SAC,Kings,102,1362.5033,1355.5435,A,W,0.78571206,NULL
59081,201204200SAS,NBA,0,2012,4/20/2012,62,0,SAS,Spurs,121,1695.1694,1703.3093,60.272732,LAL,Lakers,97,1605.8513,1597.7114,H,W,0.74834454,NULL
59098,201204220SAS,NBA,0,2012,4/22/2012,63,0,SAS,Spurs,114,1703.3093,1704.4286,60.364075,CLE,Cavaliers,98,1310.9078,1309.7886,H,W,0.94451141,NULL
59103,201204230SAS,NBA,0,2012,4/23/2012,64,0,SAS,Spurs,124,1704.4286,1708.533,60.696907,POR,Trailblazers,89,1438.3616,1434.2572,H,W,0.89160597,NULL
59116,201204250PHO,NBA,1,2012,4/25/2012,65,0,SAS,Spurs,110,1708.533,1713.4318,61.089783,PHO,Suns,106,1543.4736,1538.5748,A,W,0.59254873,NULL
59122,201204260GSW,NBA,1,2012,4/26/2012,66,0,SAS,Spurs,107,1713.4318,1716.3645,61.322693,GSW,Warriors,101,1396.1736,1393.2408,A,W,0.77741039,NULL
